role_name;idPer;idObra;idPapel;
;10758;3334;24158;
;10758;3353;24298;
Maitre;10758;3362;24401;
;10758;3390;24570;
;10758;3611;25879;
;10758;4017;28485;
;10758;4297;29753;
;10758;4926;32755;
Policeman;10759;1561;12765;
Doctor Boyle;10760;4014;28341;
Sr. Canals;10761;2793;22229;
;10761;104;37442;
Dependienta Almacén;10762;1540;45166;
Ginecólogo Parto;10764;4915;32666;
Padre;10764;2592;37756;
Rubén;10766;4220;29386;
Regidor;10767;2898;20828;
Guardia blanco;10767;4221;29419;
Arturo niño;10768;470;6164;
;10769;167;4499;
;10769;1083;9491;
;10771;359;5572;
;10771;1103;9542;
Capitán Villalobos;10771;1362;11058;
;10771;2575;18498;
;10771;2727;19350;
;10771;3218;23393;
;10771;4834;32246;
;10771;5628;36805;
Amigo de Marcelo;10771;5654;36955;
Herself - Hostess;10772;686;38074;
Herself - Hostess;10772;4319;39894;
;10773;5446;58156;
Himself;10775;2035;1344;
Néstor;10777;3778;27104;
El novio regidor;10777;4363;30087;
;10777;4370;30156;
;10778;2366;17316;
;10779;2366;17317;
Paul;10781;1788;14212;
Sea Captain;10782;3640;26072;
Chica Strip-Tease;10783;3053;50425;
Simoneta;10783;4602;55545;
Carla;10784;573;41820;
;10784;1921;46739;
Negro;10785;4304;29828;
Padre de Antonio;10786;2497;18561;
Gérard Vivier;10790;4404;30426;
Childrens theatre group;10792;4801;32097;
Amiga Teatro;10793;1292;44081;
Madre del banco;10793;1793;46097;
Javi;10794;4801;32098;
Enfermera;10797;605;41984;
Himself - Guest;10798;3746;2346;
Himself - Guest;10798;4118;2983;
Fernando;10798;1429;11536;
Osman;10802;2477;18003;
;10805;3953;27965;
;10806;1953;15389;
Capt. Phillips;10808;5143;34097;
Bailaor;10809;2531;18358;
Himself;10810;1171;953;
;10810;4103;2968;
Chico carteles;10810;1330;10824;
;10811;982;8999;
Host;10812;90;22;
Host;10812;677;337;
Host;10812;1319;1054;
Hijo;10813;2592;37757;
Don Luis;10814;2402;1565;
;10814;376;5706;
The Woman;10818;5139;57174;
Teniente de Guardia Civil;10820;972;8888;
Cazador;10820;2817;20067;
Director del hotel;10820;3275;23734;
Juez del concurso;10820;3641;26095;
Cajero Bco. Santander;10820;3637;26142;
Gálvez;10823;2746;19475;
;10823;4041;28657;
Preso;10823;5655;36971;
;10824;2065;15856;
Secretaria;10825;2755;49128;
Traficante;10826;5017;33208;
María;10827;4747;56018;
Pacita;10828;3714;53001;
Rosita;10829;2214;47452;
Mujer de Rosalino;10832;970;43114;
;10833;1856;14886;
Chaval;10834;3988;28256;
;10835;353;41211;
Niña Isabel;10837;1962;46776;
Atocha;10838;4972;56606;
Niño;10839;1962;15517;
;10842;5376;35756;
Almu;10844;4972;56607;
Cardenal;10845;3275;23735;
;10846;3203;40099;
;10846;3358;51647;
Juan Solo;10847;2963;21404;
Piloto hotel;10848;3934;27932;
La Adicional;10849;4775;56002;
;10850;3334;51517;
;10851;354;5553;
Teresa;10852;160;40562;
Esposa Comandante;10852;354;41221;
;10852;443;41542;
;10852;655;42135;
;10852;695;42251;
Prostituta;10852;708;42286;
;10852;771;42457;
Doncella;10852;784;42486;
;10852;1090;43480;
;10852;1403;44420;
;10852;1491;44915;
Teresa;10852;1688;45691;
Camarera;10852;1393;45761;
;10852;1739;45889;
Rosalinda;10852;1751;45932;
;10852;1797;46125;
Pepi;10852;1812;46173;
;10852;2062;47044;
Alba de Rosa;10852;2203;47426;
Chica en partida de póquer;10852;2319;47867;
;10852;2431;48141;
;10852;2508;48381;
;10852;2828;49464;
Lida;10852;2869;49593;
;10852;2908;49786;
;10852;2924;49861;
Mabel;10852;3033;50360;
Prostituta Vampira;10852;3056;50461;
;10852;3140;50879;
Virtudes;10852;3334;51518;
;10852;3361;51671;
;10852;3475;52179;
Boticaria;10852;3552;52377;
La roja;10852;3588;52516;
;10852;3595;52534;
La Loren;10852;3686;52920;
;10852;3869;53502;
;10852;3984;53835;
;10852;4017;53988;
;10852;4458;55232;
Marta;10852;4920;56433;
;10852;5093;57004;
;10852;5199;57388;
;10853;4938;33400;
Lavi;10854;2291;1449;
Matías;10854;2004;2326;
;10854;5545;3970;
;10854;245;4847;
Paquito;10854;476;6188;
Cliente del club;10854;1089;9508;
Anciano andaluz;10854;1116;9653;
Amigo del portero;10854;1176;10108;
Liberto;10854;1328;10771;
El cojo;10854;1408;11301;
;10854;1655;13366;
Hombre refrescos;10854;1744;13986;
;10854;2177;16355;
Hincha 2;10854;2341;17256;
;10854;2596;18630;
;10854;2899;20840;
Cliente del bar;10854;2911;20924;
Hombre jugando a cartas;10854;3109;22644;
;10854;3131;22785;
Hombre de los chinos;10854;3157;22992;
Abuelo;10854;3191;23211;
Concejal;10854;3275;23736;
Hombre velatorio 2;10854;3550;25467;
Criado bajito;10854;3577;25673;
Don Matías;10854;3621;25968;
Matías;10854;3700;26511;
;10854;4780;31997;
Empleado del barco;10854;5339;35473;
Juan Pérez;10854;5645;36897;
El Matías;10854;3;37376;
;10857;5301;40298;
Nieves;10857;4304;54770;
Prostituta;10858;1636;45564;
Doña Rama;10858;1688;45690;
Vecina 1ª;10859;3650;52778;
;10859;5260;57584;
;10862;174;4557;
Pepeta Moreu;10863;2375;48021;
La progre;10863;2574;48539;
Grup musical;10866;3457;19758;
Guardia 3;10867;274;5039;
Rubio;10867;274;5040;
Young Iguase Indian;10869;693;7489;
Fernando;10870;1566;12815;
;10872;353;41210;
;10873;4247;39873;
;10873;5157;57237;
;10875;129;37627;
Shopkeeper;10876;317;5283;
Vagabundo 2;10876;1429;11537;
Compañero redacción;10876;1754;14024;
;10876;5303;35238;
Brigadista;10878;791;7949;
Carlos III;10879;2416;1605;
Don Federico;10879;161;4460;
;10879;288;5181;
Conde Drácula;10879;672;7326;
Don Cosme;10879;687;7391;
Narcotraficante;10879;1330;10825;
Fernando de Castilla;10879;1387;12127;
El vecino;10879;1552;12539;
Himself;10879;1900;15117;
Don Alfonso;10879;2326;17195;
Don Ibrahim;10879;2885;20741;
Marqués de Leguineche;10879;2925;21025;
Albert Boronat;10879;2955;21375;
Marqués;10879;2797;23152;
El abuelo;10879;3323;24074;
Cardenal;10879;3744;26863;
Himself;10879;3821;27358;
Fray Félix;10879;3971;28162;
Marqués de Leguineche;10879;4017;28486;
Marqués de Leguineche;10879;4339;29980;
Víctor Perales;10879;4923;32725;
Director del colegio religioso;10879;4999;33116;
Grandfather;10879;5094;33775;
;10879;5381;35793;
Don Vitiza;10879;29;37245;
Himself - Guest;10880;686;342;
Himself;10880;756;418;
Himself;10880;3730;2383;
Himself - Guest;10880;4119;2990;
Manolo Sandoval;10880;325;5323;
Manolo;10880;1338;10864;
Manolo Durán;10880;2213;16554;
;10880;3068;22334;
Manolo;10880;4511;30913;
Manolo Ortega;10880;5186;34388;
Manolo Andújar;10880;108;37515;
;10881;2651;19082;
;10885;275;5056;
Pedro Montero;10886;4130;3006;
Guardaespaldas;10889;1504;12196;
;10890;840;42761;
Humanoids Voice;10892;5331;35446;
Himself;10894;3266;23685;
Doctor;10895;1225;10320;
;10897;3175;51007;
;10901;1024;9172;
German Soldier;10903;3417;24856;
Marisa;10905;4440;39940;
;10905;4870;56294;
;10905;4922;56441;
Acompañante rezos;10905;5644;58561;
Hostess;10908;2351;38812;
Hostess;10908;2554;38926;
Hostess;10908;2570;38930;
Co-hostess;10908;4670;40046;
;10909;1953;46706;
;10910;2665;48806;
;10912;3816;27341;
;10916;951;8779;
José Carlos;10916;3756;27019;
;10919;2730;19383;
;10919;2804;19995;
Inspector de policía;10919;3556;25512;
Iriarte;10920;2416;1606;
Fernando;10920;253;4906;
Joaquin;10920;430;6031;
Don Alfonso;10920;929;8680;
Chris;10920;1495;12160;
Delegado;10920;1897;15081;
Profesor Oñate;10920;2012;15709;
Abogado defensor;10920;2499;18170;
Don Luis;10920;2730;19384;
El Grande;10920;2804;19996;
Antonio Cortezo;10920;2913;20949;
Enrique Medina;10920;2931;21075;
Enrique;10920;3084;22485;
Pablo;10920;3103;22639;
Fabio;10920;3139;22847;
José;10920;3330;24135;
Jorge;10920;3334;24159;
Jaime;10920;3556;25513;
Eduardo Villa;10920;3571;25629;
Gustavo;10920;3722;26710;
Marcos Salazar;10920;3762;27077;
Rector;10920;4124;29046;
;10920;4799;32084;
;10920;4983;33058;
;10920;5290;35136;
Invitado a la boda;10920;5349;35571;
Don Fernando;10920;5499;36251;
Julián;10920;31;37307;
Encargada francesa;10922;1131;43662;
;10924;2730;19385;
Bailaora;10925;2531;48480;
Laia;10927;4802;40086;
Anna;10927;891;42960;
;10929;1209;10193;
;10929;1394;13699;
;10929;2726;19338;
;10929;2957;21390;
Moderador;10929;2;37348;
Jaime;10929;1955;37687;
Rosa;10931;254;40816;
Doctora Paquita;10931;262;40899;
Une miss;10931;588;41942;
;10931;1090;43481;
Petra;10931;1527;45052;
;10931;1552;45107;
Violeta;10931;1619;45469;
Criada 2ª;10931;1687;45715;
Laura;10931;1803;46154;
Tere;10931;2491;48289;
Purita;10931;2699;48911;
Kinga;10931;2824;49442;
Clara;10931;3347;51584;
Lucía;10931;3548;52342;
;10931;5026;56828;
;10931;5199;57389;
;10932;4992;33096;
;10933;1394;13700;
Florencio;10934;723;362;
Miguelito;10934;3741;2341;
;10934;4481;3264;
;10934;305;5225;
Security Guard;10934;1108;9584;
Ramirín;10934;1670;13436;
Camarero;10934;2524;18322;
;10934;2589;18600;
;10934;2826;20178;
Evelio;10934;3090;22536;
;10934;3208;23329;
;10934;3335;24171;
Miliciano;10934;3471;25104;
Preso amigo 1;10934;3803;27227;
;10934;5414;35944;
Isabel Pantoja;10935;3853;39729;
Isabel Escudero;10937;1211;43885;
Mujer del marqués;10937;1464;44846;
Herself;10937;3898;53638;
;10938;2826;20179;
;10940;830;42726;
Madre Pelao;10940;870;42884;
Margarita;10940;2016;46941;
;10940;2947;49985;
Pili;10940;3357;51643;
Vendedora de flores;10940;4208;54473;
;10944;2876;49654;
;10945;4831;663;
;10945;5097;672;
Coronel Sáez de Buruaga;10945;1362;11059;
Padre de El Lute;10945;1393;13642;
López;10945;1789;14259;
;10945;1918;15446;
Juez de instrucción;10945;2326;17196;
Don Ignacio;10945;3276;23756;
Bravo;10945;4929;32788;
;10946;651;38066;
;10948;2949;21287;
Madre;10949;3932;53697;
La Tana;10950;341;41121;
Herself;10950;2299;47742;
Herself;10950;4844;56176;
;10953;2318;17087;
;10953;3040;22381;
Señora;10956;1428;44708;
Farmacéutica;10956;3991;53871;
;10957;1952;46685;
;10959;1209;10194;
Señora Buzón;10960;3744;53123;
;10963;1911;15126;
;10963;2376;17441;
Coliflor;10963;2491;18112;
;10963;2780;20350;
Himself;10963;3619;25940;
;10963;5342;35516;
Bailarina Ballet de España;10964;1330;44202;
;10968;1940;15260;
;10969;1209;10195;
Emilio;10971;971;819;
Monja;10972;1656;45613;
Silvia Armendáriz;10972;2683;48877;
;10972;2822;49435;
Angry Man;10974;5128;33946;
;10979;2214;47453;
;10979;2936;49918;
;10980;5510;58243;
;10981;1221;10304;
;10982;2879;49693;
;10982;3441;52075;
Salomé;10984;4750;39193;
Glòria Marc;10984;228;40721;
;10984;411;41455;
Desarrapada;10984;2878;49663;
Felipe II;10988;979;8957;
Cabo Aloisius;10989;2219;47481;
Dr. Michas;10989;2219;47482;
Operadora;10989;2219;47483;
Dixie;10991;2683;48878;
;10991;3004;50232;
;10991;3655;52800;
Ingeniera;10992;4807;56087;
;10992;5292;57678;
;10993;5515;58263;
Soledad;10994;4775;56003;
Blanca Serrador;11000;848;42821;
Himself;11001;3098;22568;
Amigo;11002;1556;12575;
;11004;1463;44838;
Manifestant 7;11004;2531;48481;
;11004;3216;51109;
;11004;4755;55941;
;11004;4832;56134;
Ángela;11004;5514;58254;
Doncella de Ana;11004;5465;58448;
;11005;4147;54355;
Mormon #1;11006;623;7086;
;11007;1562;12776;
Himself - Reporter;11008;189;76;
Flamenco Dancer;11009;2636;18865;
;11013;5662;58682;
Rosa;11014;4020;54005;
Gonzalitos;11015;1411;11346;
Javier;11018;2265;16790;
;11019;983;9019;
;11019;1309;10677;
;11019;1402;11273;
;11019;1951;15342;
;11019;1950;15345;
;11019;2228;16617;
;11019;2526;18341;
;11019;4097;28999;
;11019;4719;32999;
Lechera 2;11020;1459;44804;
Pepita Tudó;11021;2414;48110;
Ciega;11021;2837;49492;
Martita;11021;4267;54623;
Ana Mari;11021;4807;56088;
;11022;1446;11731;
Prior Guadalupe;11022;1636;13269;
;11022;1857;14906;
;11022;4068;28804;
;11022;5674;37126;
;11024;4842;32291;
Justo;11025;2440;17805;
Parroquiano;11025;3726;26668;
Comisario René;11025;4740;31746;
;11026;1078;9413;
;11026;2449;17871;
Wilfredo el Roñoso;11026;2727;19351;
Duque;11026;3015;21880;
Agapito;11026;3056;22210;
Rufino;11026;3246;23512;
Le nain;11026;3409;24751;
New cinema spectator;11027;403;5844;
;11028;262;4992;
Miguel Ángel;11028;779;7895;
;11028;1103;9543;
;11028;1237;10361;
Cosme;11028;3555;25495;
;11028;4464;30681;
;11029;2214;16535;
;11030;4068;54163;
;11031;1888;15033;
;11032;2878;20649;
;11033;1240;10354;
;11034;521;6440;
;11034;2027;46964;
;11034;2436;48148;
;11034;2593;48633;
;11034;3785;53911;
;11034;4142;54348;
Pescadera;11035;4789;56032;
General;11037;5608;36744;
;11038;2214;16536;
;11039;2444;17853;
Le mesero;11041;3415;24835;
Marta;11042;4773;55990;
;11043;1419;44565;
;11043;3379;51734;
Grip 2;11044;3031;22061;
Dancer at Salón Los Ángeles;11045;1150;43771;
Rafael;11046;791;7950;
Gardener;11047;4093;28974;
Policeman;11048;4895;32571;
;11049;2878;20650;
;11050;4853;32397;
;11051;3488;49285;
SS Officer 1;11055;3049;22145;
TV beadle;11055;3965;28104;
Señor Velázquez;11055;4962;32906;
Neighbour II;11055;5280;35070;
Himself;11056;3098;22569;
Empleado banco;11057;607;7033;
Herself;11058;5218;57434;
Himself;11059;832;731;
Chica 1;11060;891;42961;
Dancer - Rey Chico;11064;5128;57122;
Fontanero;11065;2955;21376;
Policia 1;11070;1811;14440;
Secretary;11071;1681;13485;
;11071;3651;26216;
;11071;4557;31026;
Barman;11071;5144;34120;
Sub-Comisario Laguna;11071;5257;34980;
Apoyo doblaje;11072;2411;17632;
Himself - Host;11073;2291;1450;
Himself - Host;11073;2428;1659;
Langostino;11073;3305;2049;
Gran Druixot;11073;3547;2220;
Bob Detroit;11073;3945;2905;
Himself - Host;11073;4103;2969;
Goomer;11073;2411;17633;
Gran Druixot;11073;3230;23442;
;11073;4780;31998;
;11075;3964;28092;
Bárbara;11076;311;37936;
Herself - Azafata;11076;2751;38997;
Princesa Buaur;11076;4270;54639;
;11079;4309;29805;
Beata;11080;2460;48594;
Sara;11080;4155;54353;
;11081;5558;58352;
Herself - Hostess;11082;741;38110;
;11084;3262;51244;
Charles;11086;3375;24457;
Cuñado;11086;3806;27264;
;11087;1391;45461;
;11090;3467;49263;
Pepín adult;11092;2419;17780;
Tonio;11094;3543;26131;
;11095;2260;1432;
Xabarín;11095;5616;4035;
;11095;100;37424;
Torero;11096;1812;14453;
;11096;3417;24857;
;11097;708;7591;
Atienza;11097;4401;30391;
;11098;1410;11328;
;11099;2123;47263;
;11099;3493;52231;
Himself;11100;1564;12789;
;11101;1968;46786;
Secuaz del mal;11103;4648;55669;
Olivia Newton John;11104;3853;39730;
;11105;4027;28580;
Trampas;11108;38;2397;
Trampas;11108;39;2406;
Trampas;11108;40;2415;
Trampas;11108;41;2424;
Trampas;11108;42;2433;
Trampas;11108;43;2442;
Trampas;11108;44;2451;
Trampas;11108;45;2460;
Trampas;11108;46;2470;
Trampas;11108;47;2482;
Trampas;11108;48;2491;
Trampas;11108;49;2499;
Trampas;11108;54;2513;
Trampas;11108;198;2545;
Trampas;11108;230;2551;
Trampas;11108;310;2556;
Trampas;11108;601;2570;
Trampas;11108;828;2579;
Trampas;11108;898;2589;
Trampas;11108;1045;2601;
Trampas;11108;1070;2612;
Trampas;11108;1291;2621;
Trampas;11108;1633;2632;
Trampas;11108;1814;2645;
Trampas;11108;2332;2660;
Trampas;11108;2473;2669;
Trampas;11108;2532;2679;
Trampas;11108;2799;2687;
Trampas;11108;3201;2697;
Trampas;11108;3263;2706;
Trampas;11108;3339;2717;
Trampas;11108;3494;2727;
Trampas;11108;3606;2738;
Trampas;11108;3681;2746;
Trampas;11108;4299;2755;
Trampas;11108;4620;2763;
Trampas;11108;4640;2773;
Trampas;11108;4892;2782;
Trampas;11108;5265;2792;
Trampas;11108;5267;2801;
Trampas;11108;5378;2813;
Trampas;11108;5629;2824;
Trampas;11108;14;2838;
Trampas;11108;24;2846;
;11108;5562;3984;
Toño;11108;708;7592;
;11108;761;7824;
;11108;1211;10210;
Emilio;11108;1249;10471;
Dueño Bar;11108;1420;11473;
Cliente 1;11108;1394;13701;
Leónido;11108;1784;14190;
Corcones;11108;1831;14603;
Cirilo;11108;2948;21252;
Paulino;11108;2964;21418;
Primi;11108;3180;23166;
;11108;3282;23780;
Borracho;11108;3650;26188;
Ferroviario;11108;3663;26303;
;11108;3710;26573;
;11108;4097;29000;
;11108;4391;30302;
Ñito;11108;4863;32451;
Marcos;11108;4923;32726;
Max Merkel;11108;5179;34362;
Tino;11108;5628;36806;
;11108;11;37206;
Commedia player;11111;5142;34071;
Lagartija;11112;2756;49132;
Anticuario;11113;842;8272;
;11113;2333;17233;
;11113;4309;29806;
Luis;11113;5218;34645;
La niña;11114;5082;38374;
Locutora T.V.;11115;1492;44918;
;11116;840;8253;
;11117;3465;19775;
;11119;3384;24518;
;11121;1943;46638;
;11121;3734;53080;
;11122;3975;28189;
Fabricio;11123;262;4993;
Bill Pistolas de oro;11123;295;5196;
David;11123;784;7911;
Federico;11123;1121;9706;
Don Abilio;11123;1421;11509;
Don Cristóbal;11123;1421;11510;
Don Justo - el cura;11123;1526;12400;
Justo;11123;1527;12419;
Manolo;11123;1569;12855;
Don Justo - el cura;11123;1619;13148;
Pablo Munilla;11123;1818;14507;
Ramiro;11123;1876;14967;
Paco Andújar;11123;2791;21903;
Presidente;11123;3038;22104;
Fermín Cejuela;11123;3550;25468;
Restaurant Customer;11123;3555;25496;
Félix Rebolledo, el chulo;11123;3557;25526;
Abuelo Belloto;11123;3572;25658;
Fabián;11123;3572;25659;
Floro;11123;3572;25660;
Fidel;11123;3591;25743;
Florencio;11123;4256;29605;
José Fernández Arriba Pepito Piscina;11123;4367;30137;
Lorenzo;11123;4577;31121;
Facundo Bonilla;11123;5199;34508;
Orencio;11123;5553;36428;
Federico Castro;11123;5650;36922;
Carlos del Campo;11123;26;37277;
;11124;4664;31458;
Luisita;11125;1850;46355;
Himself;11126;1564;12790;
Herself;11127;1564;45229;
Himself;11128;1564;12791;
Herself;11130;1564;45230;
Arnulfo;11131;2756;19540;
Maquilladora;11133;5665;58700;
Cuerpo de Baile;11134;638;7164;
Artistas invitados;11134;798;7987;
Niño;11135;1450;11799;
;11136;4204;29306;
;11137;781;7902;
;11138;5038;33514;
Carla;11139;508;41676;
Vicky;11139;1117;43596;
Natalia;11139;3850;53473;
Chica 1;11139;3794;53954;
Carlota;11139;4018;53998;
Monitora;11139;4915;56402;
;11140;3177;39099;
;11140;4456;39953;
Veïna;11141;1556;45122;
;11141;3071;50623;
Vendedora 1;11141;3875;53540;
Pija;11144;3728;53034;
;11146;3880;53568;
;11147;1312;10693;
Benjamín;11148;1019;9114;
;11149;1286;44062;
Susana;11151;1269;44047;
Laura Montero;11151;3073;50632;
Estela;11151;3241;51331;
Rosita;11151;3804;53324;
Médico de guardia;11153;1492;12103;
Ramón;11154;2647;18934;
René;11154;3634;26067;
Andres;11155;2812;20040;
George Adolfi;11155;4325;29908;
;11157;2499;48343;
Marga;11157;3586;52500;
;11157;4850;56213;
;11158;4160;29192;
Himself - Co-Host;11159;4119;2991;
;11160;5580;36523;
Policeman - Old Movie;11161;403;5845;
FAP 2;11161;1509;12251;
;11162;736;369;
;11163;1708;45816;
;11165;176;40636;
;11165;1298;44092;
Madre Elvira;11165;1468;44853;
Ángela;11165;1390;45397;
Doña Endrina;11165;1688;45692;
Alicia Ortega;11165;2508;48382;
;11165;2513;48415;
Kilma;11165;2764;49167;
Luisa González;11165;2828;49465;
Kilma;11165;2912;49805;
Laura;11165;2912;49806;
;11165;3361;51672;
Eva;11165;3380;51744;
Turenia;11165;3554;52433;
Ana;11165;3863;53487;
Dominique Blanchard;11165;3938;53721;
Lucy;11165;4828;56116;
Teresa;11165;4726;56747;
;11165;5060;56942;
Michelle;11165;5200;57396;
Poli;11165;5323;57752;
Paul;11167;2861;20373;
Blas;11167;5125;33927;
;11167;5415;35952;
;11167;5527;36394;
Angela;11168;2457;48225;
Chica Martini 1;11168;3784;53275;
Ramos;11169;1506;12218;
;11170;5271;35038;
Gali;11172;713;8290;
Herself - Host;11173;3150;39094;
Herself - Host;11173;5573;40382;
Olga;11173;442;41536;
;11173;2555;48527;
Musician;11175;1365;1095;
Marcos;11176;2852;20370;
Herself - Guest;11177;4563;40034;
;11177;950;43062;
Mina Harker;11177;1665;45626;
Amiga 1ª;11177;1688;45693;
;11177;1707;45808;
Girl sacrificed at the beginning;11177;3082;50678;
Paz;11177;3228;51139;
;11177;3648;52767;
Teresa;11177;4328;54832;
Charo;11177;4367;54961;
Adela;11177;4849;56189;
Cuñada;11178;3806;53341;
;11178;4555;55458;
;11179;4038;54054;
Ángel;11180;4775;31977;
